userName,score,content,at,label,cleaned_ulasan,keyword_label,predicted_label
Christy Karamoy,5,"Dipercayakan ada dalam kegiatan ini adalah sebuah kehormatan dan kebanggaan 😇 Mengucapakan banyak terima kasih 🙏😇 Bpsdm Komdigi Bpsdmp Kominfo Mdo Dinas Kominfo Minahasa Dinas PMD Kabupaten Minahasa Dan terlebih khusus kepada BPK Irfan Suhanta yang dengan penuh kerelaan membagikan ilmu, dan kesabaran dalam membimbing kami semua🙏😇",2025-05-23 16:00:44,2,dipercayakan kegiatan kehormatan kebanggaan mengucapakan terima kasih bpsdm komdigi bpsdmp kominfo mdo dinas kominfo minahasa dinas pmd kabupaten minahasa khusus bpk irfan suhanta penuh kerelaan membagikan ilmu kesabaran membimbing,1,2
Jefry Nurlaha,4,Semangat,2025-05-23 10:54:15,2,semangat,1,2
Layinuvar Anggia Rizka,5,kerenn,2025-05-23 05:50:20,2,kerenn,1,2
tetra skeith,1,Pelatihan kok seperti kompetisi? Sudah ikutin semua dan nilai quiz juga tinggi kok dibilang tidak lulus. Aneh ini pelatihan.,2025-05-22 12:45:02,0,pelatihan kompetisi ikutin nilai quiz dibilang lulus aneh pelatihan,1,0
iwan edi saputra,5,sangat membantu saya,2025-05-21 11:16:45,2,membantu,2,2
Joan Ady Nur,5,mantap,2025-05-20 22:33:01,2,mantap,2,2
DEWI GUSTINI,5,ok,2025-05-20 18:09:59,2,ok,2,2
Mohamad Ahyar,4,good,2025-05-20 02:14:11,2,good,2,2
Azimi Muttaqin,5,good,2025-05-19 16:50:05,2,good,2,2
Benedict Teta,5,keren,2025-05-19 08:32:35,2,keren,2,2
Indah Dewi,5,"Dengan digital kita dapat menjelajah dunia. menambah pengetahuan, meningkatkan kreativitas, memudahkan pekerjaan. Apa yang kita anggap dulu tidak mungkin dalam waktu cepat mengerjakan tugas, kini dengan digital semua teratasi dengan mudah dan dalam waktu yang singkat sesuai keinginan kita. Meskipun terkadang ambigu jawabanya dan tidak sesuai tetapi kita bisa belajar menyaring dan mengevaluasi kembali kebenarannya. jadi hanya sebagai alat bantu untuk memudahkan segala pekerjaan.",2025-05-18 20:12:03,2,digital menjelajah dunia menambah pengetahuan meningkatkan kreativitas memudahkan pekerjaan anggap cepat tugas digital teratasi mudah singkat sesuai terkadang ambigu jawabanya sesuai belajar menyaring mengevaluasi kebenarannya alat bantu memudahkan pekerjaan,2,2
Oktavia Damayanti,1,"gk ngerti kenapa begini, mau pelatihan mandiri tapi gk bisa ngakses materi pelatihannya gmn sih padahal mau dapetin sertif nya",2025-05-16 09:33:45,0,gk ngerti pelatihan mandiri gk ngakses materi pelatihannya gmn sih dapetin sertif nya,1,0
Willy Ambarita,5,mantap,2025-05-15 16:02:05,2,mantap,2,2
anno MhD,5,bagus sekali mempermudah kita untuk bisa lebih berkarya dan di aplikasikan di kantor,2025-05-12 13:26:27,2,bagus mempermudah berkarya aplikasikan kantor,2,2
sonny hartoko,5,semoga bermanfaat,2025-05-09 10:42:03,2,semoga bermanfaat,2,2
Alex B Mena,5,good,2025-05-06 18:01:20,2,good,2,2
nanang wahab,5,"banyak ilmu yg didapat di aplikasi digitalent ini,",2025-05-05 21:00:15,2,ilmu yg aplikasi digitalent,1,2
Rahmat Bainur,5,aplikasinya mantap banyak sekali info pelatihan,2025-05-05 12:06:10,2,aplikasinya mantap info pelatihan,2,2
Hendro P,5,mudah digunakan,2025-05-05 09:02:33,2,mudah,1,2
Wiwin Anggraini,5,"apliaksinya baguss,, banyak materi yg bermanfaat untuk semua jenjang kehidupan...",2025-05-04 17:35:03,2,apliaksinya baguss materi yg bermanfaat jenjang kehidupan,2,2
Pak Boy 1991,5,bagus,2025-05-04 12:01:58,2,bagus,2,2
Felkianto Lembang,1,"Mohon maaf, pelayanannya buruk. informasi pelatihan yang akan dilaksanakan tiba-tiba di hari H dan langsung digantikan orang lain tanpa persetujuan orang yang terkait. semoga bisa diperbaiki lagi untuk sistem manajemennya dan profesionalisme dengan customer",2025-05-03 12:02:50,0,mohon maaf pelayanannya buruk informasi pelatihan dilaksanakan tibatiba h langsung digantikan orang persetujuan orang terkait semoga diperbaiki sistem manajemennya profesionalisme customer,0,0
Muh Agung Prasetya,5,Sangat berguna.,2025-05-03 08:55:23,2,berguna,1,2
Annima Sari,5,Sukses selalu,2025-05-01 18:42:36,2,sukses,1,2
Abdul Kamal Sembiring,5,untuk menambah kompetensi keahlian,2025-04-30 10:54:27,2,menambah kompetensi keahlian,1,2
Marlina Panjaitan,5,Akses mudah dan tema pelatihan sesuai dengan kebutuhan ASN.,2025-04-29 12:25:23,2,akses mudah tema pelatihan sesuai kebutuhan asn,1,2
Suhardin Djalal,5,mantap,2025-04-28 11:07:01,2,mantap,2,2
Johan Effendi,5,ok,2025-04-26 19:13:52,2,ok,2,2
Nudiana Sari,5,sangat membantu,2025-04-24 05:13:00,2,membantu,2,2
Adji Sukmo,3,Sukses bersama,2025-04-22 21:48:01,1,sukses,1,2
Ade Husen,5,"Sangat membantu, semoga saya bisa mendapat pelatihan yang bagus...yaaa, saya berharap dari pelatihan ini saya bisa dapat kerja yang sesuai dengan saya",2025-04-22 05:47:12,2,membantu semoga pelatihan bagusyaaa berharap pelatihan kerja sesuai,2,2
Nur Aini Putri Setiawan,3,aplikasi jelek gk jelas udah toton materi nya sekali tiba-tiba ulang lagi gak bisa akses materi ke 2,2025-04-21 20:21:59,1,aplikasi jelek gk udah toton materi nya tibatiba ulang gak akses materi,0,1
HERMANUS NDAHAWALI,5,"bagus,oke punya. saya suka",2025-04-21 18:29:28,2,bagusoke suka,2,2
Mohammad Zulfikar,5,apk sangat membantu untuk freshgraduate dalam memulai karier yang lebih menjanjikan,2025-04-21 16:02:20,2,apk membantu freshgraduate karier menjanjikan,2,2
solikin sudibyo,3,Aplikasi stuck di Tahap 2. Loading setelah pengisian form nggak selesai selesai. Mohon di perbaiki.,2025-04-20 13:05:24,1,aplikasi stuck tahap loading pengisian form nggak selesai selesai mohon perbaiki,1,1
Jimcrosoft TolakBala,5,mantap,2025-04-19 16:10:10,2,mantap,2,2
ROY KAMTO,5,mantafffppp,2025-04-19 11:21:52,2,mantafffppp,1,2
fery yelyanto,5,bagus,2025-04-18 16:51:34,2,bagus,2,2
Muhammad Romdhoni,5,good,2025-04-17 14:47:49,2,good,2,2
hexsa ferri putra,5,mantab,2025-04-16 15:04:53,2,mantab,1,2
Winda Wini Sepatu Second,5,mantap,2025-04-09 23:10:21,2,mantap,2,2
siti fatimah,5,bagussss👍🏻👍🏻👍🏻👍🏻,2025-03-31 22:58:39,2,bagussss,1,2
Andre Piri,5,baguss,2025-03-29 16:23:11,2,baguss,1,2
kilo tango,5,"cakep, banyak dapat ilmu baru",2025-03-28 16:42:54,2,cakep ilmu,1,2
Rizal Liannor,5,"sangat mantaff, menyala abangkuh",2025-03-27 22:57:03,2,mantaff menyala abangkuh,1,2
muhammad nizam,5,Responnya cepat mantap.,2025-03-26 13:06:45,2,responnya cepat mantap,2,2
Salman Oke,1,sistem 0,2025-03-24 18:09:59,0,sistem,1,0
surya surya,1,"sudah ikut pelatihan mandiri melalui lms sudah berhasil 100% tetapi di digitalent masih 0, bagaimana pulak mau lanjut pelatihan kalau begitu :) sudah tanya admin melalui whatsapp isinya bot, sangat tidak membantu",2025-03-24 09:13:23,0,pelatihan mandiri lms berhasil digitalent pulak pelatihan admin whatsapp isinya bot membantu,2,0
Niswar Ade,5,good,2025-03-24 07:31:25,2,good,2,2
Depi Kuraesin,5,sangat membantu mengembangkan skill,2025-03-23 19:04:36,2,membantu mengembangkan skill,2,2
Melda Seiska,1,pembayaran tidak sesuai dgn pengeluaran peserta,2025-03-22 11:38:14,0,pembayaran sesuai dgn pengeluaran peserta,1,0
Riani untu,1,mengcewakan,2025-03-21 17:19:15,0,mengcewakan,1,0
Rifansyah Ente,1,"memanggil pelaku usaha untuk mengikuti pelatihan digitalent selama 2 hari tapi pembayaran terhadap pelaku usaha hanya sebesar 100.000 rupiah, parah banget ini namanya 🤣😂",2025-03-21 16:47:42,0,memanggil pelaku usaha mengikuti pelatihan digitalent pembayaran pelaku usaha rupiah parah banget namanya,0,0
Sugianto Belitung,5,bgus,2025-03-21 12:29:46,2,bgus,1,2
Rita Tan,5,"belum tau, baru nyoba. semoga aplikasinya oke dan bermanfaat buat semua...",2025-03-20 09:44:48,2,tau nyoba semoga aplikasinya oke bermanfaat,2,2
Wisye Lenda,5,Good,2025-03-18 10:46:01,2,good,2,2
agus ariyanto,1,pelayanan dari admin ataupun helpdesk buruk sekali. ditanya terkait sertifikat belum muncul tidak ada respon sama sekali,2025-03-17 10:15:44,0,pelayanan admin helpdesk buruk terkait sertifikat muncul respon,0,0
Reggi Muhammad Rizki,5,baguss,2025-03-17 06:31:14,2,baguss,1,2
Mama Hana,4,"Sangat bermanfaat,cuma dikarenakan saya masih gaptek jadi agak lelet dalam pemahaman nya dan hanya bisa menggunakan hp bukan laptop",2025-03-16 23:59:41,2,bermanfaatcuma gaptek lelet pemahaman nya hp laptop,1,2
Wilhelmus Batlayeri,5,Apilkasi Pelatihan Gratis dan tentunya sangat membantu untuk wawasan digital,2025-03-15 12:34:48,2,apilkasi pelatihan gratis membantu wawasan digital,2,2
cpns2021 tryoutonline,5,Mantap,2025-03-14 19:56:04,2,mantap,2,2
doni pradana,5,keren,2025-03-12 20:39:28,2,keren,2,2
Agung Rahmatul Khalik,5,"Terimakasih berkat ada nya pelatihan ini, saya bisa mengembangkan keahlian saya. Semoga ilmu dan dedikasi Kominfo untuk membantu masyarakat dalam pelatihan terbalaskan di akhirat kelak kebaikan kebaikan nya.",2025-03-12 15:00:51,2,terimakasih berkat nya pelatihan mengembangkan keahlian semoga ilmu dedikasi kominfo membantu masyarakat pelatihan terbalaskan akhirat kelak kebaikan kebaikan nya,2,2
23_068 Iman Adi Musadani,1,server lemot,2025-03-11 13:40:26,0,server lemot,0,0
Fera Yulistiana,5,"Kesini karena ikut pelatihan microskill tentang content creator, wah semoga ini awal yang baik untuk karier saya di masa depan",2025-03-10 21:06:42,2,kesini pelatihan microskill content creator semoga karier,1,2
fadhlan family,5,Good,2025-03-10 15:21:00,2,good,2,2
Egy John,1,"Sertifikat tidak terbit sudah melebihi 10 hari. admin tidak memberikan respon ketika dimintai konfirmasi. baik lewat dm instagram, maupun chat whatsapp yg tertera pada aplikasi.",2025-03-10 09:07:34,0,sertifikat terbit melebihi admin respon konfirmasi dm instagram chat whatsapp yg tertera aplikasi,1,0
Muhammad Akbar,5,👍,2025-03-10 08:05:59,2,,1,2
Kelambu Pendi,5,Bagus,2025-03-09 18:25:03,2,bagus,2,2
Daus Abung,5,Menambah pengetahuan dan wawasan,2025-03-07 16:29:31,2,menambah pengetahuan wawasan,1,2
Muhammad Zaenal Arifin,1,"Parah, baru daftar pertama kali loadingnya gila sampai setengah jam di tahap 2 sampai 3",2025-03-06 21:21:29,0,parah daftar kali loadingnya gila jam tahap,0,0
Aam Wijaya,5,Oke,2025-03-06 08:46:36,2,oke,2,2
Reni R,5,Top,2025-03-05 22:56:28,2,top,2,2
arturalesmana,3,knapa lama sekalii yaaa sertifikatt nya turunnn pliss donggg saya butuhhh,2025-03-05 19:05:03,1,knapa sekalii yaaa sertifikatt nya turunnn pliss donggg butuhhh,1,1
Rizki B BBPK Ciloto,5,Good,2025-03-05 16:23:56,2,good,2,2
Ahmad Hanif Al- Anhar,5,"Terima kasih digitalent komdigi, semakin canggih pembelajaran dalam genggaman very mobile dan fleksible ✨",2025-03-05 14:23:57,2,terima kasih digitalent komdigi canggih pembelajaran genggaman very mobile fleksible,1,2
Robbi Fatqu Rahman,1,B aja,2025-03-05 09:27:39,0,b aja,1,0
Ahmad Maulana,5,Mantap,2025-03-04 21:40:19,2,mantap,2,2
Patu Hanif C.,1,"Untuk live chat tidak ada balasan, dan perlu diperbaiki lagi dari segi pelayanan. Terimakasih",2025-03-04 10:39:57,0,live chat balasan diperbaiki segi pelayanan terimakasih,1,0
sutrisno trisno,5,Mantap,2025-03-04 06:59:03,2,mantap,2,2
Beni Saputra,5,"Mantap,untuk mendapatkan pengalaman skill",2025-03-04 00:01:30,2,mantapuntuk pengalaman skill,1,2
Mutiara Akbar NST,5,MAKASIH BANYAK SEGALA PELATIHANNYA,2025-03-03 12:25:35,2,makasih pelatihannya,1,2
Rahmat ST,5,mantap rekom terutama untuk para fresh graduate untuk dapat melengkapi kompetensi dan soft skill,2025-03-03 12:19:15,2,mantap rekom fresh graduate melengkapi kompetensi soft skill,2,2
Raudhatul Jannah,5,MaaSyaaAllah Tabarakallah 🤩 APK yg kewreeenn 🤩 Semoga selalu berkembang dan sukses selalu🔥,2025-03-03 09:01:23,2,maasyaaallah tabarakallah apk yg kewreeenn semoga berkembang sukses,1,2
Fatimah Pangindaheng,5,Keren,2025-02-27 11:18:44,2,keren,2,2
Billy Lubis99,5,Ok,2025-02-26 14:38:19,2,ok,2,2
Lia Kotabaru,5,Bagus,2025-02-26 07:50:28,2,bagus,2,2
Valentino Febrianto,4,Lumayan,2025-02-25 11:17:55,2,lumayan,1,2
Arifin Matla,5,Keren dan Sangat Bermanfaat,2025-02-25 08:58:41,2,keren bermanfaat,2,2
hassan nassah,5,Nice,2025-02-25 03:36:40,2,nice,2,2
Fox one,3,"fitur-fiturnya interaktif, cuma sayang kurang update terutama bagian informasi",2025-02-24 23:48:19,1,fiturfiturnya interaktif sayang update informasi,1,1
Oktavianus Yosudha,5,Bermanfaat,2025-02-24 12:36:15,2,bermanfaat,2,2
Sirojudin Muhamad,5,Oke inovatif,2025-02-23 18:05:28,2,oke inovatif,2,2
Khoerul Anwar,5,Mudah dan simpel 👍,2025-02-23 18:04:41,2,mudah simpel,1,2
Akbar Z,5,Aplikasinya bagus,2025-02-23 05:08:04,2,aplikasinya bagus,2,2
syahid syahid,5,Oke,2025-02-22 08:23:40,2,oke,2,2
Indah Shary,5,sukses gw gara² ni aplikasi mantap,2025-02-22 07:17:45,2,sukses gw gara ni aplikasi mantap,2,2
Ageng Ahmad lugina,5,Aplikasi sangat berguna,2025-02-22 06:02:54,2,aplikasi berguna,1,2
Pradikta Dimas,5,"Keren, sangat bermanfaat",2025-02-21 23:54:45,2,keren bermanfaat,2,2
Pantaiwisata Caringin,5,keren berkah selalu,2025-02-21 17:57:27,2,keren berkah,2,2
Andi,5,Mantap 👍,2025-02-18 19:33:51,2,mantap,2,2
Dinfortika,5,Oke,2025-02-18 16:14:15,2,oke,2,2
Muhammad Yusrizal,5,So far so good,2025-02-18 06:11:07,2,so far so good,2,2
Feis Ren,5,Good,2025-02-16 11:11:33,2,good,2,2
Iko Roby,5,sangat bermanfaat,2025-02-14 12:29:55,2,bermanfaat,2,2
Mira Koto,5,"Bagus, tapi harus bolak balik sih",2025-02-14 12:06:37,2,bagus bolak sih,2,2
Rana Setiawan,5,Mantap aplikasinya,2025-02-14 09:20:34,2,mantap aplikasinya,2,2
Dicky Firmansyah,5,memberikan pelatihan yang sesuai dengan prospek tema pelatihan dan dibimbing dengan serius dan sabar,2025-02-13 16:58:50,2,pelatihan sesuai prospek tema pelatihan dibimbing serius sabar,1,2
Fauziah Pertiwi,5,Oke,2025-02-12 13:07:55,2,oke,2,2
Animar,5,Mantap,2025-02-12 10:54:37,2,mantap,2,2
Mamank J.A,2,"dari daftar akun eror terus di bagian provinsi,saat mulai ulang masalah nya di nik lagi",2025-02-11 23:15:03,0,daftar akun eror provinsisaat ulang nya nik,0,0
Reynaldi Arfiansyah,1,"Coba cek di bagian page reset password nya, gk bisa itu , kadang apk dari pemerintah yang ngerjain gk di test dulu apa",2025-02-10 05:20:10,0,coba cek page reset password nya gk kadang apk pemerintah ngerjain gk test,1,0
Afif Fauzi,5,"Tingkatkan lagi kinerja aplikasi ini, saya sangat yakin jika di tingkatkan lagi kinerjanya pasti akan jauh lebih baik lagi serta update info pelatihan tambahin lagi, sejauh ini bagus banget dan rekomen buat saya yang fresh graduate 💯",2025-02-08 19:15:13,2,tingkatkan kinerja aplikasi tingkatkan kinerjanya update info pelatihan tambahin bagus banget rekomen fresh graduate,2,2
Zai Freedom,5,Yeah🌟,2025-02-06 07:01:36,2,yeah,1,2
Riyadh Ridwan,5,Mantap,2025-02-05 17:18:31,2,mantap,2,2
MB Hendra,4,Untuk sementara saya beri 4 dl ya,2025-02-05 15:39:10,2,dl ya,1,2
Andi Syahbis,5,Mantap,2025-02-05 11:12:49,2,mantap,2,2
Oemi Widayati,5,Nara sumber sangat rinci dalam menyampaikan materi.,2025-02-03 19:35:02,2,nara sumber rinci materi,1,2
Duski saad hrp dusky,4,tempat belajar untuk para profesional dan pemula yg disediakan oleh pemerintah melalui Komdigi,2025-02-03 07:01:50,2,belajar profesional pemula yg disediakan pemerintah komdigi,1,2
Ari Swalyski,5,Bagus untuk menambah pengetahuan masyarakat ...terbaik,2025-02-01 19:43:52,2,bagus menambah pengetahuan masyarakat terbaik,2,2
Anton Arifin,5,Mantaf,2025-01-29 22:18:49,2,mantaf,1,2
Diah Bunga Mentari,5,saya udah menyelesaikan pelatihan tapi kenapa sertifikatnya ga muncul ya?,2025-01-25 08:30:25,2,udah menyelesaikan pelatihan sertifikatnya ga muncul ya,1,2
Niken Utami,1,Pas Daftar ga bisa masuk.. aneh,2025-01-21 10:39:42,0,pas daftar ga masuk aneh,1,0
Cicih Bwki,5,Pelatihan di tahun 2025 belum adakah kak?,2025-01-17 19:32:23,2,pelatihan adakah kak,1,2
Nadia Ulfa,5,Aplikasi sangat bagus,2025-01-11 15:18:26,2,aplikasi bagus,2,2
Hilman Sobarudin,4,Tidak ada kata lain selain mantul..,2025-01-04 22:50:23,2,mantul,1,2
Kompres 18ss,4,Mantap yuap,2025-01-03 14:40:33,2,mantap yuap,2,2
PPKD Jakarta Selatan,5,Okee,2024-12-30 07:53:30,2,okee,1,2
Nur Hijrah Juhari,5,mantap aplikasinya,2024-12-09 11:54:13,2,mantap aplikasinya,2,2
Arif Rust,5,Bagus,2024-12-09 07:25:02,2,bagus,2,2
Meli Cha,5,Sangat Bagus,2024-12-05 15:36:44,2,bagus,2,2
Gunadi,5,Good,2024-12-05 14:19:19,2,good,2,2
anggiindriani waskito,1,Gabisa dibuka,2024-12-03 13:23:51,0,gabisa dibuka,1,0
Ramadani Magfirah,5,Sangat bermanfaat,2024-12-02 12:05:03,2,bermanfaat,2,2
Sitti Darmia,5,okay,2024-12-02 09:34:22,2,okay,1,2
Fajar W. Saleh,5,Mantap,2024-12-02 07:53:34,2,mantap,2,2
Gaffar Faharuddin,5,Terbaik,2024-12-02 07:43:51,2,terbaik,2,2
isnanto Virgunawan,5,Materinya berkualitas,2024-12-01 18:44:21,2,materinya berkualitas,1,2
Paul Rahakbauw,5,Da best,2024-11-28 15:02:14,2,da best,1,2
Arif Kurnia Putra,5,mari belajar,2024-11-27 06:25:57,2,mari belajar,1,2
Desy Luciawaty,5,Mudah diakses,2024-11-25 12:20:01,2,mudah diakses,1,2
Purwani PMDDUKCAPILKEPRI,5,keren,2024-11-25 11:43:45,2,keren,2,2
Ishak RD,4,In syaa Allah berkah utk semua..🤲🏻,2024-11-24 18:27:18,2,in syaa allah berkah utk,1,2
THINKER & CREATOR,5,Keren,2024-11-19 18:20:20,2,keren,2,2
ahmad texas,5,sangat bermamfaat untuk masyarakat,2024-11-19 11:35:43,2,bermamfaat masyarakat,1,2
Minae Nixon,5,Bagus,2024-11-18 20:23:38,2,bagus,2,2
Rumah Kreatif Mandiri,5,Good,2024-11-15 16:03:29,2,good,2,2
Fahmi Fauzan,5,Good.............................,2024-11-13 05:43:55,2,good,2,2
Toni Heriawan,5,Mantap,2024-11-11 11:27:19,2,mantap,2,2
Razievendi,5,Program pelatihan yang sangat menarik yang digagas langsung oleh kaum di semoga aplikasi ini bermanfaat bagi seluruh warga Republik Indonesia,2024-11-11 10:21:44,2,program pelatihan menarik digagas langsung kaum semoga aplikasi bermanfaat warga republik indonesia,2,2
Ady N,5,Sangat menarik Dan menambah wawasan,2024-11-11 10:05:06,2,menarik menambah wawasan,2,2
Agus Salim,5,Sangat baik,2024-11-11 07:13:46,2,,1,2
Turi hudayani,5,Bagus,2024-11-11 06:28:20,2,bagus,2,2
Mahathir,5,"Mantap bas q, thank all",2024-11-10 20:32:26,2,mantap bas q thank all,2,2
"Denny Apriansyah, ST",5,Ok,2024-11-10 20:08:00,2,ok,2,2
Bedrial Rahmat,5,Great,2024-11-10 19:11:28,2,great,1,2
Hadi Syahputra,5,Good,2024-11-10 14:59:28,2,good,2,2
FADLY MAYSAIL,5,Goksss,2024-11-08 12:52:46,2,goksss,1,2
Muhammad Desri Murdianto,5,Tolong buat menu histori/riwayat pelatihan yg pernah di ikuti dan tombol download e-sertifikat nya,2024-11-07 08:20:21,2,tolong menu histoririwayat pelatihan yg ikuti tombol download esertifikat nya,1,2
Rizal Mustofa,5,Goood,2024-11-06 11:37:21,2,goood,1,2
Nurul Aulia,5,Keren,2024-11-05 23:18:56,2,keren,2,2
YULI ANTO,5,Sangat membantu,2024-11-05 22:45:20,2,membantu,2,2
PonPes Assalafi Al Fithrah Indramayu,5,Boleh dicoba,2024-11-05 21:19:22,2,dicoba,1,2
anonymous,5,Oke,2024-11-05 14:12:54,2,oke,2,2
Anisa Mandasari,1,Digital Talent ngk jelas.. Kenapa sih penerimaan sertifikat pelatihan nya lama sekali.. Yang offline hanya butuh menunggu sebulan untuk menerima sertifikat nya.. Sedangkan yang online butuh 4 bulan untuk mendapatkan sertifikat nya.. Di tambah benefit biaya komunikasi tidak diberikan sama sekali.. Kami para peserta pelatihan kualahan menunggu nya... Korupsi sekali kalian wahai Kominfo,2024-11-04 12:12:53,0,digital talent ngk sih penerimaan sertifikat pelatihan nya offline butuh menunggu sebulan menerima sertifikat nya online butuh sertifikat nya benefit biaya komunikasi peserta pelatihan kualahan menunggu nya korupsi kominfo,1,0
Asep Maulana,5,Ok,2024-11-04 01:43:07,2,ok,2,2
4NS Channel,5,Ok,2024-11-03 09:53:15,2,ok,2,2
alex prajapura,5,Mantap,2024-11-03 04:31:47,2,mantap,2,2
laode bau,2,Aplikasi ini blum terlalu faham sy gunakan,2024-10-26 22:58:49,0,aplikasi blum faham sy,1,0
Gaess Channel,5,Sangat membantu untuk mendapatkan informasi beasiswa S2,2024-10-25 12:30:27,2,membantu informasi beasiswa s,2,2
Ninee Rusminingrum,5,"Terimakasih utk pelatihannya, sangat bermanfaat dan sesuai kebutuhan saat ini",2024-10-25 05:54:16,2,terimakasih utk pelatihannya bermanfaat sesuai kebutuhan,2,2
habibi official,5,Oke,2024-10-23 16:50:10,2,oke,2,2
Rusman,5,Bagus,2024-10-21 18:27:16,2,bagus,2,2
denni kasmatama,5,Mantap,2024-10-18 15:43:43,2,mantap,2,2
Anak Ayah,5,Mantap semoga bermanfaat buat saya,2024-10-16 16:48:41,2,mantap semoga bermanfaat,2,2
Elizabeth Finansih,5,Kerennn,2024-10-15 02:00:14,2,kerennn,1,2
Daisuki 04,5,Keren,2024-10-11 14:31:27,2,keren,2,2
ahmad zaki,5,untuk pelatihan sangat bagus tetapi untuk aplikasi terkadang eror pas mau daftar,2024-10-07 23:52:01,2,pelatihan bagus aplikasi terkadang eror pas daftar,1,2
McAer The Arbanats (McAer Rawonese ID),3,Belum coba ... Karena yang saya siriti biasanya aplijasi penerintah rerata UI gak suppirt dark mofe / tema gelap,2024-10-07 16:50:16,1,coba siriti aplijasi penerintah rerata ui gak suppirt dark mofe tema gelap,1,1
Wira Hardi,5,Mantap,2024-10-07 08:51:44,2,mantap,2,2
Muhammad Firdaus,5,Mantap,2024-10-06 10:49:09,2,mantap,2,2
Tutik Haryati,5,Trimksh untuk pelatihan nya.. Sangat bermanfaat.. Good job.. Digitalent.. 👍,2024-10-04 05:18:31,2,trimksh pelatihan nya bermanfaat good job digitalent,2,2
Dewi Sinulingga,4,Mantap,2024-10-03 11:32:03,2,mantap,2,2
Mustafa Kamil Hafiz,4,Sangat membantu,2024-09-30 05:39:09,2,membantu,2,2
Lilisubhan1818,5,Ok,2024-09-28 12:53:29,2,ok,2,2
Muhammad Iqbal Fajrin,5,Oke,2024-09-28 11:01:26,2,oke,2,2
Ical Hidayat,5,Ok,2024-09-27 17:43:46,2,ok,2,2
Try&Try Channel,5,good job,2024-09-26 17:19:58,2,good job,2,2
Mapalam 3741,5,Bravo !!,2024-09-26 12:58:57,2,bravo,1,2
Tsalsa Fanany,5,Menjadi sesuatu yang brhrga di era digital 5.0 skrng,2024-09-26 05:52:56,2,brhrga era digital skrng,1,2
risky ardiansyah,5,Mantap,2024-09-25 13:49:26,2,mantap,2,2
Sigit Dwilaksono,5,"Inspiratif, sangat bermanfaat sekali",2024-09-24 08:52:44,2,inspiratif bermanfaat,2,2
